,optimum,Availability,dataset,theta
51709,0,0-shot,tpcds,0.5
51710,0,0-shot,tpcds,0.5
51711,17,0-shot,tpcds,0.5
51712,0,0-shot,tpcds,0.5
51713,0,0-shot,tpcds,0.5
51714,0,0-shot,tpcds,0.5
51715,0,0-shot,tpcds,0.5
51716,50,0-shot,tpcds,0.5
51717,34,0-shot,tpcds,0.5
51718,25,0-shot,tpcds,0.5
51719,20,0-shot,tpcds,0.5
51720,16,0-shot,tpcds,0.5
51721,0,0-shot,tpcds,0.5
51722,0,0-shot,tpcds,0.5
51723,17,0-shot,tpcds,0.5
51724,0,0-shot,tpcds,0.5
51725,0,0-shot,tpcds,0.5
51726,0,0-shot,tpcds,0.5
51727,0,0-shot,tpcds,0.5
51728,50,0-shot,tpcds,0.5
51729,32,0-shot,tpcds,0.5
51730,10,0-shot,tpcds,0.5
51731,11,0-shot,tpcds,0.5
51732,12,0-shot,tpcds,0.5
51733,17,0-shot,tpcds,0.5
51734,17,0-shot,tpcds,0.5
51735,17,0-shot,tpcds,0.5
51736,17,0-shot,tpcds,0.5
51737,17,0-shot,tpcds,0.5
51738,17,0-shot,tpcds,0.5
51739,27,0-shot,tpcds,0.5
51740,34,0-shot,tpcds,0.5
51741,31,0-shot,tpcds,0.5
51742,35,0-shot,tpcds,0.5
51743,36,0-shot,tpcds,0.5
51744,35,0-shot,tpcds,0.5
51745,0,0-shot,tpcds,0.5
51746,17,0-shot,tpcds,0.5
51747,53,0-shot,tpcds,0.5
51748,17,0-shot,tpcds,0.5
51749,0,0-shot,tpcds,0.5
51750,0,0-shot,tpcds,0.5
51751,0,0-shot,tpcds,0.5
51752,0,0-shot,tpcds,0.5
51753,0,0-shot,tpcds,0.5
51754,50,0-shot,tpcds,0.5
51755,50,0-shot,tpcds,0.5
51756,2,0-shot,tpcds,0.5
51757,0,0-shot,tpcds,0.5
51758,0,0-shot,tpcds,0.5
51759,0,0-shot,tpcds,0.5
51760,5,0-shot,tpcds,0.5
51761,0,0-shot,tpcds,0.5
51762,74,0-shot,tpcds,0.5
51763,0,0-shot,tpcds,0.5
51764,2,0-shot,tpcds,0.5
51765,74,0-shot,tpcds,0.5
51766,2,0-shot,tpcds,0.5
51767,8,0-shot,tpcds,0.5
51768,2,0-shot,tpcds,0.5
51769,34,0-shot,tpcds,0.5
51770,34,0-shot,tpcds,0.5
51771,35,0-shot,tpcds,0.5
51772,35,0-shot,tpcds,0.5
51773,25,0-shot,tpcds,0.5
51774,25,0-shot,tpcds,0.5
51775,8,0-shot,tpcds,0.5
51776,35,0-shot,tpcds,0.5
51777,36,0-shot,tpcds,0.5
51778,17,0-shot,tpcds,0.5
51779,0,0-shot,tpcds,0.5
51780,2,0-shot,tpcds,0.5
51781,0,0-shot,tpcds,0.5
51782,0,0-shot,tpcds,0.5
51783,56,0-shot,tpcds,0.5
51784,34,0-shot,tpcds,0.5
51785,34,0-shot,tpcds,0.5
51786,34,0-shot,tpcds,0.5
51787,49,0-shot,tpcds,0.5
51788,49,0-shot,tpcds,0.5
51789,49,0-shot,tpcds,0.5
51790,26,0-shot,tpcds,0.5
51791,35,0-shot,tpcds,0.5
51792,25,0-shot,tpcds,0.5
51793,2,0-shot,tpcds,0.5
51794,2,0-shot,tpcds,0.5
51795,3,0-shot,tpcds,0.5
51796,34,0-shot,tpcds,0.5
51797,34,0-shot,tpcds,0.5
51798,34,0-shot,tpcds,0.5
51799,3,0-shot,tpcds,0.5
51800,3,0-shot,tpcds,0.5
51801,3,0-shot,tpcds,0.5
51802,0,0-shot,tpcds,0.5
51803,0,0-shot,tpcds,0.5
51804,0,0-shot,tpcds,0.5
51805,17,0-shot,tpcds,0.5
51806,0,0-shot,tpcds,0.5
51807,17,0-shot,tpcds,0.5
51808,0,0-shot,tpcds,0.5
51809,4,0-shot,tpcds,0.5
51810,11,0-shot,tpcds,0.5
51811,1,0-shot,tpcds,0.5
51812,0,0-shot,tpcds,0.5
51813,17,0-shot,tpcds,0.5
51814,0,0-shot,tpcds,0.5
51815,2,0-shot,tpcds,0.5
51816,0,0-shot,tpcds,0.5
51817,0,0-shot,tpcds,0.5
51818,17,0-shot,tpcds,0.5
51819,56,0-shot,tpcds,0.5
51820,0,0-shot,tpcds,0.5
51821,38,0-shot,tpcds,0.5
51822,16,0-shot,tpcds,0.5
51823,7,0-shot,tpcds,0.5
51824,49,0-shot,tpcds,0.5
51825,25,0-shot,tpcds,0.5
51826,12,0-shot,tpcds,0.5
51827,50,0-shot,tpcds,0.5
51828,35,0-shot,tpcds,0.5
51829,25,0-shot,tpcds,0.5
51830,0,0-shot,tpcds,0.5
51831,0,0-shot,tpcds,0.5
51832,0,0-shot,tpcds,0.5
51833,0,0-shot,tpcds,0.5
51834,0,0-shot,tpcds,0.5
51835,0,0-shot,tpcds,0.5
51836,17,0-shot,tpcds,0.5
51837,0,0-shot,tpcds,0.5
51838,0,0-shot,tpcds,0.5
51839,0,0-shot,tpcds,0.5
51840,8,0-shot,tpcds,0.5
51841,34,0-shot,tpcds,0.5
51842,8,0-shot,tpcds,0.5
51843,8,0-shot,tpcds,0.5
51844,5,0-shot,tpcds,0.5
51845,35,0-shot,tpcds,0.5
51846,8,0-shot,tpcds,0.5
51847,17,0-shot,tpcds,0.5
51848,0,0-shot,tpcds,0.5
51849,56,0-shot,tpcds,0.5
51850,17,0-shot,tpcds,0.5
51851,2,0-shot,tpcds,0.5
51852,0,0-shot,tpcds,0.5
51853,33,0-shot,tpcds,0.5
51854,34,0-shot,tpcds,0.5
51855,34,0-shot,tpcds,0.5
51856,25,0-shot,tpcds,0.5
51857,25,0-shot,tpcds,0.5
51858,16,0-shot,tpcds,0.5
51859,34,0-shot,tpcds,0.5
51860,0,0-shot,tpcds,0.5
51861,0,0-shot,tpcds,0.5
51862,17,0-shot,tpcds,0.5
51863,0,0-shot,tpcds,0.5
51864,0,0-shot,tpcds,0.5
51865,0,0-shot,tpcds,0.5
51866,50,0-shot,tpcds,0.5
51867,34,0-shot,tpcds,0.5
51868,27,0-shot,tpcds,0.5
51869,0,0-shot,tpcds,0.5
51870,0,0-shot,tpcds,0.5
51871,0,0-shot,tpcds,0.5
51872,32,0-shot,tpcds,0.5
51873,0,0-shot,tpcds,0.5
51874,17,0-shot,tpcds,0.5
51875,35,0-shot,tpcds,0.5
51876,0,0-shot,tpcds,0.5
51877,35,0-shot,tpcds,0.5
51878,0,0-shot,tpcds,0.5
51879,17,0-shot,tpcds,0.5
51880,0,0-shot,tpcds,0.5
51881,8,0-shot,tpcds,0.5
51882,17,0-shot,tpcds,0.5
51883,56,0-shot,tpcds,0.5
51884,34,0-shot,tpcds,0.5
51885,36,0-shot,tpcds,0.5
51886,34,0-shot,tpcds,0.5
51887,34,0-shot,tpcds,0.5
51888,34,0-shot,tpcds,0.5
51889,36,0-shot,tpcds,0.5
51890,35,0-shot,tpcds,0.5
51891,33,0-shot,tpcds,0.5
51892,35,0-shot,tpcds,0.5
51893,35,0-shot,tpcds,0.5
51894,0,0-shot,tpcds,0.5
51895,32,0-shot,tpcds,0.5
51896,0,0-shot,tpcds,0.5
51897,0,0-shot,tpcds,0.5
51898,0,0-shot,tpcds,0.5
51899,0,0-shot,tpcds,0.5
51900,37,0-shot,tpcds,0.5
51901,5,0-shot,tpcds,0.5
51902,31,0-shot,tpcds,0.5
51903,31,0-shot,tpcds,0.5
51904,25,0-shot,tpcds,0.5
51905,25,0-shot,tpcds,0.5
51906,4,0-shot,tpcds,0.5
51907,32,0-shot,tpcds,0.5
51908,0,0-shot,tpcds,0.5
51909,0,0-shot,tpcds,0.5
51910,0,0-shot,tpcds,0.5
51911,0,0-shot,tpcds,0.5
51912,37,0-shot,tpcds,0.5
51913,5,0-shot,tpcds,0.5
51914,31,0-shot,tpcds,0.5
51915,31,0-shot,tpcds,0.5
51916,25,0-shot,tpcds,0.5
51917,25,0-shot,tpcds,0.5
51918,2,0-shot,tpcds,0.5
51919,0,0-shot,tpcds,0.5
51920,0,0-shot,tpcds,0.5
51921,17,0-shot,tpcds,0.5
51922,61,0-shot,tpcds,0.5
51923,0,0-shot,tpcds,0.5
51924,0,0-shot,tpcds,0.5
51925,0,0-shot,tpcds,0.5
51926,35,0-shot,tpcds,0.5
51927,5,0-shot,tpcds,0.5
51928,35,0-shot,tpcds,0.5
51929,34,0-shot,tpcds,0.5
51930,5,0-shot,tpcds,0.5
51931,0,0-shot,tpcds,0.5
51932,0,0-shot,tpcds,0.5
51933,0,0-shot,tpcds,0.5
51934,0,0-shot,tpcds,0.5
51935,0,0-shot,tpcds,0.5
51936,0,0-shot,tpcds,0.5
51937,17,0-shot,tpcds,0.5
51938,0,0-shot,tpcds,0.5
51939,0,0-shot,tpcds,0.5
51940,0,0-shot,tpcds,0.5
51941,0,0-shot,tpcds,0.5
51942,0,0-shot,tpcds,0.5
51943,17,0-shot,tpcds,0.5
51944,0,0-shot,tpcds,0.5
51945,0,0-shot,tpcds,0.5
51946,0,0-shot,tpcds,0.5
51947,17,0-shot,tpcds,0.5
51948,0,0-shot,tpcds,0.5
51949,17,0-shot,tpcds,0.5
51950,0,0-shot,tpcds,0.5
51951,17,0-shot,tpcds,0.5
51952,0,0-shot,tpcds,0.5
51953,0,0-shot,tpcds,0.5
51954,0,0-shot,tpcds,0.5
51955,0,0-shot,tpcds,0.5
51956,10,0-shot,tpcds,0.5
51957,1,0-shot,tpcds,0.5
51958,18,0-shot,tpcds,0.5
51959,0,0-shot,tpcds,0.5
51960,18,0-shot,tpcds,0.5
51961,1,0-shot,tpcds,0.5
51962,35,0-shot,tpcds,0.5
51963,35,0-shot,tpcds,0.5
51964,0,0-shot,tpcds,0.5
51965,1,0-shot,tpcds,0.5
51966,0,0-shot,tpcds,0.5
51967,36,0-shot,tpcds,0.5
51968,3,0-shot,tpcds,0.5
51969,36,0-shot,tpcds,0.5
51970,36,0-shot,tpcds,0.5
51971,36,0-shot,tpcds,0.5
51972,36,0-shot,tpcds,0.5
51973,2,0-shot,tpcds,0.5
51974,3,0-shot,tpcds,0.5
51975,2,0-shot,tpcds,0.5
51976,2,0-shot,tpcds,0.5
51977,0,0-shot,tpcds,0.5
51978,0,0-shot,tpcds,0.5
51979,0,0-shot,tpcds,0.5
51980,0,0-shot,tpcds,0.5
51981,0,0-shot,tpcds,0.5
51982,0,0-shot,tpcds,0.5
51983,0,0-shot,tpcds,0.5
51984,56,0-shot,tpcds,0.5
51985,0,0-shot,tpcds,0.5
51986,0,0-shot,tpcds,0.5
51987,0,0-shot,tpcds,0.5
51988,0,0-shot,tpcds,0.5
51989,0,0-shot,tpcds,0.5
51990,56,0-shot,tpcds,0.5
51991,0,0-shot,tpcds,0.5
51992,1,0-shot,tpcds,0.5
51993,1,0-shot,tpcds,0.5
51994,0,0-shot,tpcds,0.5
51995,0,0-shot,tpcds,0.5
51996,0,0-shot,tpcds,0.5
51997,0,0-shot,tpcds,0.5
51998,0,0-shot,tpcds,0.5
51999,53,0-shot,tpcds,0.5
52000,0,0-shot,tpcds,0.5
52001,53,0-shot,tpcds,0.5
52002,0,0-shot,tpcds,0.5
52003,8,0-shot,tpcds,0.5
52004,35,0-shot,tpcds,0.5
52005,35,0-shot,tpcds,0.5
52006,34,0-shot,tpcds,0.5
52007,34,0-shot,tpcds,0.5
52008,30,0-shot,tpcds,0.5
52009,25,0-shot,tpcds,0.5
52010,17,0-shot,tpcds,0.5
52011,0,0-shot,tpcds,0.5
52012,0,0-shot,tpcds,0.5
52013,0,0-shot,tpcds,0.5
52014,0,0-shot,tpcds,0.5
52015,0,0-shot,tpcds,0.5
52016,0,0-shot,tpcds,0.5
52017,0,0-shot,tpcds,0.5
52018,0,0-shot,tpcds,0.5
52019,45,0-shot,tpcds,0.5
52020,45,0-shot,tpcds,0.5
52021,0,0-shot,tpcds,0.5
52022,0,0-shot,tpcds,0.5
52023,0,0-shot,tpcds,0.5
52024,0,0-shot,tpcds,0.5
52025,0,0-shot,tpcds,0.5
52026,17,0-shot,tpcds,0.5
52027,0,0-shot,tpcds,0.5
52028,0,0-shot,tpcds,0.5
52029,35,0-shot,tpcds,0.5
52030,34,0-shot,tpcds,0.5
52031,4,0-shot,tpcds,0.5
52032,0,0-shot,tpcds,0.5
52033,0,0-shot,tpcds,0.5
52034,0,0-shot,tpcds,0.5
52035,0,0-shot,tpcds,0.5
52036,17,0-shot,tpcds,0.5
52037,53,0-shot,tpcds,0.5
52038,17,0-shot,tpcds,0.5
52039,61,0-shot,tpcds,0.5
52040,0,0-shot,tpcds,0.5
52041,0,0-shot,tpcds,0.5
52042,8,0-shot,tpcds,0.5
52043,0,0-shot,tpcds,0.5
52044,0,0-shot,tpcds,0.5
52045,0,0-shot,tpcds,0.5
52046,0,0-shot,tpcds,0.5
52047,2,0-shot,tpcds,0.5
52048,0,0-shot,tpcds,0.5
52049,0,0-shot,tpcds,0.5
52050,0,0-shot,tpcds,0.5
52051,50,0-shot,tpcds,0.5
52052,35,0-shot,tpcds,0.5
52053,36,0-shot,tpcds,0.5
52054,3,0-shot,tpcds,0.5
52055,3,0-shot,tpcds,0.5
52056,0,0-shot,tpcds,0.5
52057,0,0-shot,tpcds,0.5
52058,36,0-shot,tpcds,0.5
52059,36,0-shot,tpcds,0.5
52060,1,0-shot,tpcds,0.5
52061,2,0-shot,tpcds,0.5
52062,0,0-shot,tpcds,0.5
52063,1,0-shot,tpcds,0.5
52064,3,0-shot,tpcds,0.5
52065,3,0-shot,tpcds,0.5
52066,3,0-shot,tpcds,0.5
52067,3,0-shot,tpcds,0.5
52068,0,0-shot,tpcds,0.5
52069,0,0-shot,tpcds,0.5
52070,0,0-shot,tpcds,0.5
52071,0,0-shot,tpcds,0.5
52072,0,0-shot,tpcds,0.5
52073,0,0-shot,tpcds,0.5
52074,25,0-shot,tpcds,0.5
52075,25,0-shot,tpcds,0.5
52076,25,0-shot,tpcds,0.5
52077,0,0-shot,tpcds,0.5
52078,25,0-shot,tpcds,0.5
52079,0,0-shot,tpcds,0.5
52080,1,0-shot,tpcds,0.5
52081,0,0-shot,tpcds,0.5
52082,0,0-shot,tpcds,0.5
52083,0,0-shot,tpcds,0.5
52084,0,0-shot,tpcds,0.5
52085,0,0-shot,tpcds,0.5
52086,17,0-shot,tpcds,0.5
52087,0,0-shot,tpcds,0.5
52088,0,0-shot,tpcds,0.5
52089,17,0-shot,tpcds,0.5
52090,50,0-shot,tpcds,0.5
52091,50,0-shot,tpcds,0.5
52092,36,0-shot,tpcds,0.5
52093,35,0-shot,tpcds,0.5
52094,29,0-shot,tpcds,0.5
52095,35,0-shot,tpcds,0.5
52096,35,0-shot,tpcds,0.5
52097,0,0-shot,tpcds,0.5
52098,0,0-shot,tpcds,0.5
52099,0,0-shot,tpcds,0.5
52100,0,0-shot,tpcds,0.5
52101,56,0-shot,tpcds,0.5
52102,0,0-shot,tpcds,0.5
52103,0,0-shot,tpcds,0.5
52104,0,0-shot,tpcds,0.5
52105,0,0-shot,tpcds,0.5
52106,17,0-shot,tpcds,0.5
52107,5,0-shot,tpcds,0.5
52108,34,0-shot,tpcds,0.5
52109,5,0-shot,tpcds,0.5
52110,36,0-shot,tpcds,0.5
52111,0,0-shot,tpcds,0.5
52112,34,0-shot,tpcds,0.5
52113,36,0-shot,tpcds,0.5
52114,0,0-shot,tpcds,0.5
52115,0,0-shot,tpcds,0.5
52116,0,0-shot,tpcds,0.5
52117,17,0-shot,tpcds,0.5
52118,0,0-shot,tpcds,0.5
52119,0,0-shot,tpcds,0.5
52120,0,0-shot,tpcds,0.5
52121,50,0-shot,tpcds,0.5
52122,29,0-shot,tpcds,0.5
52123,50,0-shot,tpcds,0.5
52124,50,0-shot,tpcds,0.5
52125,2,0-shot,tpcds,0.5
52126,0,0-shot,tpcds,0.5
52127,17,0-shot,tpcds,0.5
52128,0,0-shot,tpcds,0.5
52129,50,0-shot,tpcds,0.5
52130,35,0-shot,tpcds,0.5
52131,0,0-shot,tpcds,0.5
52132,8,0-shot,tpcds,0.5
52133,17,0-shot,tpcds,0.5
52134,0,0-shot,tpcds,0.5
52135,0,0-shot,tpcds,0.5
52136,17,0-shot,tpcds,0.5
52137,56,0-shot,tpcds,0.5
52138,50,0-shot,tpcds,0.5
52139,50,0-shot,tpcds,0.5
52140,50,0-shot,tpcds,0.5
52141,50,0-shot,tpcds,0.5
52142,50,0-shot,tpcds,0.5
52143,35,0-shot,tpcds,0.5
52144,50,0-shot,tpcds,0.5
52145,50,0-shot,tpcds,0.5
52146,35,0-shot,tpcds,0.5
52147,35,0-shot,tpcds,0.5
52148,34,0-shot,tpcds,0.5
52149,50,0-shot,tpcds,0.5
52150,50,0-shot,tpcds,0.5
52151,33,0-shot,tpcds,0.5
52152,34,0-shot,tpcds,0.5
52153,36,0-shot,tpcds,0.5
52154,17,0-shot,tpcds,0.5
52155,0,0-shot,tpcds,0.5
52156,0,0-shot,tpcds,0.5
52157,17,0-shot,tpcds,0.5
52158,0,0-shot,tpcds,0.5
52159,74,0-shot,tpcds,0.5
52160,56,0-shot,tpcds,0.5
52161,0,0-shot,tpcds,0.5
52162,82,0-shot,tpcds,0.5
52163,50,0-shot,tpcds,0.5
52164,27,0-shot,tpcds,0.5
52165,46,0-shot,tpcds,0.5
52166,6,0-shot,tpcds,0.5
52167,50,0-shot,tpcds,0.5
52168,30,0-shot,tpcds,0.5
52169,0,0-shot,tpcds,0.5
52170,0,0-shot,tpcds,0.5
52171,2,0-shot,tpcds,0.5
52172,8,0-shot,tpcds,0.5
52173,17,0-shot,tpcds,0.5
52174,0,0-shot,tpcds,0.5
52175,0,0-shot,tpcds,0.5
52176,0,0-shot,tpcds,0.5
52177,0,0-shot,tpcds,0.5
52178,0,0-shot,tpcds,0.5
52179,25,0-shot,tpcds,0.5
52180,0,0-shot,tpcds,0.5
52181,50,0-shot,tpcds,0.5
52182,49,0-shot,tpcds,0.5
52183,25,0-shot,tpcds,0.5
52184,0,0-shot,tpcds,0.5
52185,0,0-shot,tpcds,0.5
52186,0,0-shot,tpcds,0.5
52187,17,0-shot,tpcds,0.5
52188,0,0-shot,tpcds,0.5
52189,0,0-shot,tpcds,0.5
52190,0,0-shot,tpcds,0.5
52191,0,0-shot,tpcds,0.5
52192,50,0-shot,tpcds,0.5
52193,34,0-shot,tpcds,0.5
52194,25,0-shot,tpcds,0.5
52195,28,0-shot,tpcds,0.5
52196,25,0-shot,tpcds,0.5
52197,17,0-shot,tpcds,0.5
52198,0,0-shot,tpcds,0.5
52199,0,0-shot,tpcds,0.5
52200,2,0-shot,tpcds,0.5
52201,2,0-shot,tpcds,0.5
52202,8,0-shot,tpcds,0.5
52203,16,0-shot,tpcds,0.5
52204,1,0-shot,tpcds,0.5
52205,0,0-shot,tpcds,0.5
52206,0,0-shot,tpcds,0.5
52207,49,0-shot,tpcds,0.5
52208,29,0-shot,tpcds,0.5
52209,15,0-shot,tpcds,0.5
52210,0,0-shot,tpcds,0.5
52211,17,0-shot,tpcds,0.5
52212,17,0-shot,tpcds,0.5
52213,17,0-shot,tpcds,0.5
52214,17,0-shot,tpcds,0.5
52215,17,0-shot,tpcds,0.5
52216,17,0-shot,tpcds,0.5
52217,17,0-shot,tpcds,0.5
52218,17,0-shot,tpcds,0.5
52219,17,0-shot,tpcds,0.5
52220,17,0-shot,tpcds,0.5
52221,17,0-shot,tpcds,0.5
52222,17,0-shot,tpcds,0.5
52223,17,0-shot,tpcds,0.5
52224,17,0-shot,tpcds,0.5
52225,17,0-shot,tpcds,0.5
52226,0,0-shot,tpcds,0.5
52227,0,0-shot,tpcds,0.5
52228,0,0-shot,tpcds,0.5
52229,0,0-shot,tpcds,0.5
52230,0,0-shot,tpcds,0.5
52231,0,0-shot,tpcds,0.5
52232,0,0-shot,tpcds,0.5
52233,0,0-shot,tpcds,0.5
52234,0,0-shot,tpcds,0.5
52235,0,0-shot,tpcds,0.5
52236,0,0-shot,tpcds,0.5
52237,0,0-shot,tpcds,0.5
52238,0,0-shot,tpcds,0.5
52239,0,0-shot,tpcds,0.5
52240,0,0-shot,tpcds,0.5
52241,0,0-shot,tpcds,0.5
52242,8,0-shot,tpcds,0.5
52243,17,0-shot,tpcds,0.5
52244,0,0-shot,tpcds,0.5
52245,56,0-shot,tpcds,0.5
52246,17,0-shot,tpcds,0.5
52247,2,0-shot,tpcds,0.5
52248,0,0-shot,tpcds,0.5
52249,33,0-shot,tpcds,0.5
52250,34,0-shot,tpcds,0.5
52251,34,0-shot,tpcds,0.5
52252,25,0-shot,tpcds,0.5
52253,8,0-shot,tpcds,0.5
52254,7,0-shot,tpcds,0.5
52255,0,0-shot,tpcds,0.5
52256,8,0-shot,tpcds,0.5
52257,17,0-shot,tpcds,0.5
52258,0,0-shot,tpcds,0.5
52259,0,0-shot,tpcds,0.5
52260,56,0-shot,tpcds,0.5
52261,50,0-shot,tpcds,0.5
52262,49,0-shot,tpcds,0.5
52263,49,0-shot,tpcds,0.5
52264,50,0-shot,tpcds,0.5
52265,35,0-shot,tpcds,0.5
52266,35,0-shot,tpcds,0.5
52267,50,0-shot,tpcds,0.5
52268,50,0-shot,tpcds,0.5
52269,35,0-shot,tpcds,0.5
52270,35,0-shot,tpcds,0.5
52271,34,0-shot,tpcds,0.5
52272,56,0-shot,tpcds,0.5
52273,0,0-shot,tpcds,0.5
52274,0,0-shot,tpcds,0.5
52275,34,0-shot,tpcds,0.5
52276,47,0-shot,tpcds,0.5
52277,18,0-shot,tpcds,0.5
52278,1,0-shot,tpcds,0.5
52279,0,0-shot,tpcds,0.5
52280,0,0-shot,tpcds,0.5
52281,17,0-shot,tpcds,0.5
52282,0,0-shot,tpcds,0.5
52283,2,0-shot,tpcds,0.5
52284,0,0-shot,tpcds,0.5
52285,0,0-shot,tpcds,0.5
52286,0,0-shot,tpcds,0.5
52287,38,0-shot,tpcds,0.5
52288,35,0-shot,tpcds,0.5
52289,23,0-shot,tpcds,0.5
52290,7,0-shot,tpcds,0.5
52291,0,0-shot,tpcds,0.5
52292,0,0-shot,tpcds,0.5
52293,17,0-shot,tpcds,0.5
52294,0,0-shot,tpcds,0.5
52295,17,0-shot,tpcds,0.5
52296,0,0-shot,tpcds,0.5
52297,17,0-shot,tpcds,0.5
52298,0,0-shot,tpcds,0.5
52299,0,0-shot,tpcds,0.5
52300,56,0-shot,tpcds,0.5
52301,0,0-shot,tpcds,0.5
52302,17,0-shot,tpcds,0.5
52303,56,0-shot,tpcds,0.5
52304,35,0-shot,tpcds,0.5
52305,36,0-shot,tpcds,0.5
52306,34,0-shot,tpcds,0.5
52307,49,0-shot,tpcds,0.5
52308,28,0-shot,tpcds,0.5
52309,50,0-shot,tpcds,0.5
52310,50,0-shot,tpcds,0.5
52311,12,0-shot,tpcds,0.5
52312,28,0-shot,tpcds,0.5
52313,1,0-shot,tpcds,0.5
52314,50,0-shot,tpcds,0.5
52315,50,0-shot,tpcds,0.5
52316,50,0-shot,tpcds,0.5
52317,50,0-shot,tpcds,0.5
52318,46,0-shot,tpcds,0.5
52319,50,0-shot,tpcds,0.5
52320,17,0-shot,tpcds,0.5
52321,17,0-shot,tpcds,0.5
52322,56,0-shot,tpcds,0.5
52323,66,0-shot,tpcds,0.5
52324,0,0-shot,tpcds,0.5
52325,0,0-shot,tpcds,0.5
52326,0,0-shot,tpcds,0.5
52327,14,0-shot,tpcds,0.5
52328,2,0-shot,tpcds,0.5
52329,0,0-shot,tpcds,0.5
52330,0,0-shot,tpcds,0.5
52331,0,0-shot,tpcds,0.5
52332,0,0-shot,tpcds,0.5
52333,0,0-shot,tpcds,0.5
52334,17,0-shot,tpcds,0.5
52335,0,0-shot,tpcds,0.5
52336,50,0-shot,tpcds,0.5
52337,35,0-shot,tpcds,0.5
52338,0,0-shot,tpcds,0.5
52339,0,0-shot,tpcds,0.5
52340,0,0-shot,tpcds,0.5
52341,0,0-shot,tpcds,0.5
52342,17,0-shot,tpcds,0.5
52343,0,0-shot,tpcds,0.5
52344,34,0-shot,tpcds,0.5
52345,24,0-shot,tpcds,0.5
52346,0,0-shot,tpcds,0.5
52347,17,0-shot,tpcds,0.5
52348,0,0-shot,tpcds,0.5
52349,17,0-shot,tpcds,0.5
52350,0,0-shot,tpcds,0.5
52351,25,0-shot,tpcds,0.5
52352,25,0-shot,tpcds,0.5
52353,0,0-shot,tpcds,0.5
52354,1,0-shot,tpcds,0.5
52355,1,0-shot,tpcds,0.5
52356,56,0-shot,tpcds,0.5
52357,8,0-shot,tpcds,0.5
52358,2,0-shot,tpcds,0.5
52359,0,0-shot,tpcds,0.5
52360,0,0-shot,tpcds,0.5
52361,0,0-shot,tpcds,0.5
52362,50,0-shot,tpcds,0.5
52363,50,0-shot,tpcds,0.5
52364,41,0-shot,tpcds,0.5
52365,34,0-shot,tpcds,0.5
52366,36,0-shot,tpcds,0.5
52367,0,0-shot,tpcds,0.5
52368,0,0-shot,tpcds,0.5
52369,0,0-shot,tpcds,0.5
52370,0,0-shot,tpcds,0.5
52371,0,0-shot,tpcds,0.5
52372,17,0-shot,tpcds,0.5
52373,0,0-shot,tpcds,0.5
52374,0,0-shot,tpcds,0.5
52375,0,0-shot,tpcds,0.5
52376,2,0-shot,tpcds,0.5
52377,8,0-shot,tpcds,0.5
52378,34,0-shot,tpcds,0.5
52379,10,0-shot,tpcds,0.5
52380,18,0-shot,tpcds,0.5
52381,25,0-shot,tpcds,0.5
52382,36,0-shot,tpcds,0.5
52383,25,0-shot,tpcds,0.5
52384,0,0-shot,tpcds,0.5
52385,17,0-shot,tpcds,0.5
52386,0,0-shot,tpcds,0.5
52387,0,0-shot,tpcds,0.5
52388,50,0-shot,tpcds,0.5
52389,50,0-shot,tpcds,0.5
52390,44,0-shot,tpcds,0.5
52391,25,0-shot,tpcds,0.5
52392,25,0-shot,tpcds,0.5
52393,3,0-shot,tpcds,0.5
52394,2,0-shot,tpcds,0.5
52395,2,0-shot,tpcds,0.5
52396,6,0-shot,tpcds,0.5
52397,17,0-shot,tpcds,0.5
52398,0,0-shot,tpcds,0.5
52399,0,0-shot,tpcds,0.5
52400,2,0-shot,tpcds,0.5
52401,0,0-shot,tpcds,0.5
52402,41,0-shot,tpcds,0.5
52403,50,0-shot,tpcds,0.5
52404,34,0-shot,tpcds,0.5
52405,5,0-shot,tpcds,0.5
52406,0,0-shot,tpcds,0.5
52407,56,0-shot,tpcds,0.5
52408,64,0-shot,tpcds,0.5
52409,0,0-shot,tpcds,0.5
52410,17,0-shot,tpcds,0.5
52411,61,0-shot,tpcds,0.5
52412,17,0-shot,tpcds,0.5
52413,53,0-shot,tpcds,0.5
52414,50,0-shot,tpcds,0.5
52415,35,0-shot,tpcds,0.5
52416,11,0-shot,tpcds,0.5
52417,0,0-shot,tpcds,0.5
52418,6,0-shot,tpcds,0.5
52419,0,0-shot,tpcds,0.5
52420,50,0-shot,tpcds,0.5
52421,4,0-shot,tpcds,0.5
52422,0,0-shot,tpcds,0.5
52423,0,0-shot,tpcds,0.5
52424,0,0-shot,tpcds,0.5
52425,17,0-shot,tpcds,0.5
52426,53,0-shot,tpcds,0.5
52427,0,0-shot,tpcds,0.5
52428,0,0-shot,tpcds,0.5
52429,0,0-shot,tpcds,0.5
52430,50,0-shot,tpcds,0.5
52431,32,0-shot,tpcds,0.5
52432,34,0-shot,tpcds,0.5
52433,38,0-shot,tpcds,0.5
52434,0,0-shot,tpcds,0.5
52435,56,0-shot,tpcds,0.5
52436,0,0-shot,tpcds,0.5
52437,17,0-shot,tpcds,0.5
52438,34,0-shot,tpcds,0.5
52439,35,0-shot,tpcds,0.5
52440,35,0-shot,tpcds,0.5
52441,50,0-shot,tpcds,0.5
52442,34,0-shot,tpcds,0.5
52443,36,0-shot,tpcds,0.5
52444,36,0-shot,tpcds,0.5
